caldt,vwretd
11/17/1992,-0.003087
11/18/1992,0.008351
11/19/1992,0.001881
11/20/1992,0.007393
11/23/1992,-0.002968
11/24/1992,0.005514
11/25/1992,0.004124
11/27/1992,0.002263
11/30/1992,0.002997
12/1/1992,-0.000836
12/2/1992,-0.002067
12/3/1992,0.000218
12/4/1992,0.005193
12/7/1992,0.00691
12/8/1992,0.00403
12/9/1992,-0.002361
12/10/1992,-0.002648
12/11/1992,-0.001888
12/14/1992,-0.001646
12/15/1992,-0.00091
12/16/1992,-0.002893
12/17/1992,0.009416
12/18/1992,0.013344
12/21/1992,-0.000799
12/22/1992,-0.000829
12/23/1992,-0.002515
12/24/1992,0.001936
12/28/1992,-0.001307
12/29/1992,-0.002233
12/30/1992,0.001569
12/31/1992,-0.006152
1/4/1993,-0.001259
1/5/1993,-0.002165
1/6/1993,0.000411
1/7/1993,-0.008769
1/8/1993,-0.003656
1/11/1993,0.004042
1/12/1993,0.000594
1/13/1993,0.004617
1/14/1993,0.006616
1/15/1993,0.002827
1/18/1993,-0.000351
1/19/1993,-0.003851
1/20/1993,-0.003997
1/21/1993,0.0048
1/22/1993,0.002012
1/25/1993,0.007901
1/26/1993,0.000482
1/27/1993,-0.00394
1/28/1993,0.00089
1/29/1993,0.000223
2/1/1993,0.009037
2/2/1993,0.000469
2/3/1993,0.010314
2/4/1993,0.005807
2/5/1993,-0.001531
2/8/1993,-0.001674
2/9/1993,-0.005685
2/10/1993,0.002287
2/11/1993,0.003327
2/12/1993,-0.006417
2/16/1993,-0.024348
2/17/1993,-0.001377
2/18/1993,-0.002996
2/19/1993,0.005249
2/22/1993,0.002678
2/23/1993,-0.000694
2/24/1993,0.013815
2/25/1993,0.003275
2/26/1993,0.002489
3/1/1993,-0.002822
3/2/1993,0.013441
3/3/1993,0.003616
3/4/1993,-0.0042
3/5/1993,-0.002401
3/8/1993,0.018986
3/9/1993,-0.000564
3/10/1993,0.004472
3/11/1993,-0.005635
3/12/1993,-0.008396
3/15/1993,0.003363
3/16/1993,0.000017
3/17/1993,-0.0071
3/18/1993,0.008466
3/19/1993,-0.004393
3/22/1993,-0.002615
3/23/1993,-0.000289
3/24/1993,-0.001335
3/25/1993,0.006721
3/26/1993,-0.006339
3/29/1993,0.006283
3/30/1993,0.00326
3/31/1993,-0.001087
4/1/1993,-0.003426
4/2/1993,-0.019353
4/5/1993,0.002399
4/6/1993,-0.002434
4/7/1993,0.003254
4/8/1993,-0.001921
4/12/1993,0.014927
4/13/1993,0.001669
4/14/1993,-0.001062
4/15/1993,-0.000315
4/16/1993,0.001182
4/19/1993,-0.003413
4/20/1993,-0.004999
4/21/1993,-0.003118
4/22/1993,-0.009408
4/23/1993,-0.005611
4/26/1993,-0.008069
4/27/1993,0.01042
4/28/1993,0.000173
4/29/1993,0.002182
4/30/1993,0.00259
5/3/1993,0.005741
5/4/1993,0.004094
5/5/1993,0.001539
5/6/1993,-0.003191
5/7/1993,-0.001665
5/10/1993,0.001498
5/11/1993,0.003738
5/12/1993,0.000691
5/13/1993,-0.012428
5/14/1993,0.001004
5/17/1993,0.002011
5/18/1993,0.000261
5/19/1993,0.01648
5/20/1993,0.00657
5/21/1993,-0.010044
5/24/1993,0.00459
5/25/1993,0.002429
5/26/1993,0.01011
5/27/1993,-0.00221
5/28/1993,-0.004833
6/1/1993,0.008475
6/2/1993,0.000284
6/3/1993,-0.002985
6/4/1993,-0.005174
6/7/1993,-0.005436
6/8/1993,-0.006758
6/9/1993,0.002847
6/10/1993,-0.000591
6/11/1993,0.004011
6/14/1993,0.001085
6/15/1993,-0.002917
6/16/1993,0.002143
6/17/1993,0.002733
6/18/1993,-0.010377
6/21/1993,0.005456
6/22/1993,-0.000637
6/23/1993,-0.005752
6/24/1993,0.007971
6/25/1993,0.002253
6/28/1993,0.009565
6/29/1993,-0.002813
6/30/1993,0.000372
7/1/1993,-0.003702
7/2/1993,-0.006356
7/6/1993,-0.009953
7/7/1993,0.00323
7/8/1993,0.012654
7/9/1993,-0.000501
7/12/1993,0.00164
7/13/1993,-0.001721
7/14/1993,0.00423
7/15/1993,-0.001877
7/16/1993,-0.007815
7/19/1993,0.000798
7/20/1993,0.002875
7/21/1993,-0.000279
7/22/1993,-0.006016
7/23/1993,0.005549
7/26/1993,0.004746
7/27/1993,-0.001914
7/28/1993,-0.002077
7/29/1993,0.006753
7/30/1993,-0.004926
8/2/1993,0.004561
8/3/1993,-0.001367
8/4/1993,-0.001476
8/5/1993,-0.000716
8/6/1993,0.001278
8/9/1993,0.00513
8/10/1993,-0.002358
8/11/1993,0.00219
8/12/1993,-0.00335
8/13/1993,0.002301
8/16/1993,0.00522
8/17/1993,0.002051
8/18/1993,0.006202
8/19/1993,0.001094
8/20/1993,-0.000819
8/23/1993,-0.002038
8/24/1993,0.010372
8/25/1993,0.000829
8/26/1993,0.001879
8/27/1993,-0.001094
8/30/1993,0.003007
8/31/1993,0.004065
9/1/1993,-0.000947
9/2/1993,-0.00389
9/3/1993,0.000316
9/7/1993,-0.006257
9/8/1993,-0.003899
9/9/1993,0.002328
9/10/1993,0.008826
9/13/1993,0.00102
9/14/1993,-0.004423
9/15/1993,0.003999
9/16/1993,-0.004499
9/17/1993,-0.001456
9/20/1993,-0.007464
9/21/1993,-0.004933
9/22/1993,0.007089
9/23/1993,0.003666
9/24/1993,0.000025
9/27/1993,0.008826
9/28/1993,-0.000438
9/29/1993,-0.002988
9/30/1993,-0.002274
10/1/1993,0.004902
10/4/1993,0.000127
10/5/1993,0.000175
10/6/1993,-0.001313
10/7/1993,-0.003199
10/8/1993,0.002429
10/11/1993,0.001141
10/12/1993,0.00064
10/13/1993,0.000717
10/14/1993,0.01121
10/15/1993,0.005692
10/18/1993,-0.001878
10/19/1993,-0.004923
10/20/1993,-0.000005
10/21/1993,-0.001438
10/22/1993,-0.004354
10/25/1993,0.002173
10/26/1993,-0.000071
10/27/1993,0.001146
10/28/1993,0.006272
10/29/1993,0.000316
11/1/1993,0.002746
11/2/1993,-0.000933
11/3/1993,-0.011562
11/4/1993,-0.011618
11/5/1993,0.004912
11/8/1993,0.001478
11/9/1993,0.000696
11/10/1993,0.007436
11/11/1993,-0.00171
11/12/1993,0.005598
11/15/1993,-0.003164
11/16/1993,0.006875
11/17/1993,-0.004085
11/18/1993,-0.002684
11/19/1993,-0.001999
11/22/1993,-0.007622
11/23/1993,0.004238
11/24/1993,0.003324
11/26/1993,0.001893
11/29/1993,-0.002146
11/30/1993,-0.000333
12/1/1993,0.000068
12/2/1993,0.002635
12/3/1993,0.003847
12/6/1993,0.003546
12/7/1993,0.000466
12/8/1993,-0.00072
12/9/1993,-0.004168
12/10/1993,-0.000491
12/13/1993,0.003915
12/14/1993,-0.005504
12/15/1993,-0.002241
12/16/1993,0.002959
12/17/1993,0.006566
12/20/1993,-0.001118
12/21/1993,-0.000985
12/22/1993,0.004235
12/23/1993,0.000178
12/27/1993,0.007134
12/28/1993,0.001011
12/29/1993,-0.000713
12/30/1993,-0.003788
12/31/1993,-0.004583
1/3/1994,-0.002342
1/4/1994,0.003458
1/5/1994,0.001705
1/6/1994,-0.001099
1/7/1994,0.005697
1/10/1994,0.011518
1/11/1994,-0.001894
1/12/1994,-0.000221
1/13/1994,-0.003173
1/14/1994,0.005092
1/17/1994,-0.003219
1/18/1994,0.001818
1/19/1994,-0.000059
1/20/1994,0.001602
1/21/1994,-0.00137
1/24/1994,-0.004786
1/25/1994,-0.002043
1/26/1994,0.004686
1/27/1994,0.008402
1/28/1994,0.003398
1/31/1994,0.006129
2/1/1994,-0.003439
2/2/1994,0.004828
2/3/1994,-0.002659
2/4/1994,-0.022562
2/7/1994,0.004973
2/8/1994,-0.001191
2/9/1994,0.003638
2/10/1994,-0.008207
2/11/1994,0.002479
2/14/1994,0.000432
2/15/1994,0.005403
2/16/1994,0.000338
2/17/1994,-0.005039
2/18/1994,-0.005269
2/22/1994,0.008161
2/23/1994,-0.001568
2/24/1994,-0.013149
2/25/1994,0.003847
2/28/1994,0.002264
3/1/1994,-0.005835
3/2/1994,0.001013
3/3/1994,-0.003454
3/4/1994,0.00379
3/7/1994,0.004805
3/8/1994,-0.002402
3/9/1994,0.003209
3/10/1994,-0.006799
3/11/1994,0.005082
3/14/1994,0.002595
3/15/1994,-0.000453
3/16/1994,0.005171
3/17/1994,0.002846
3/18/1994,-0.000266
3/21/1994,-0.004513
3/22/1994,0.000795
3/23/1994,-0.000482
3/24/1994,-0.008946
3/25/1994,-0.007773
3/28/1994,-0.001071
3/29/1994,-0.017005
3/30/1994,-0.014832
3/31/1994,0.000559
4/4/1994,-0.015064
4/5/1994,0.021766
4/6/1994,-0.000782
4/7/1994,0.006284
4/8/1994,-0.00832
4/11/1994,0.005012
4/12/1994,-0.00407
4/13/1994,-0.003163
4/14/1994,0.00027
4/15/1994,-0.000675
4/18/1994,-0.008381
4/19/1994,0.000423
4/20/1994,-0.001216
4/21/1994,0.01514
4/22/1994,-0.002035
4/25/1994,0.011044
4/26/1994,-0.001141
4/28/1994,-0.006464
4/29/1994,0.004164
5/2/1994,0.005014
5/3/1994,0.000047
5/4/1994,-0.0024
5/5/1994,-0.000758
5/6/1994,-0.008022
5/9/1994,-0.011577
5/10/1994,0.008507
5/11/1994,-0.010294
5/12/1994,0.005079
5/13/1994,0.001172
5/16/1994,0.000877
5/17/1994,0.011433
5/18/1994,0.009808
5/19/1994,0.006079
5/20/1994,-0.002996
5/23/1994,-0.003454
5/24/1994,0.003854
5/25/1994,0.003655
5/26/1994,0.002576
5/27/1994,0.00052
5/31/1994,-0.001561
6/1/1994,0.002628
6/2/1994,0.000144
6/3/1994,0.005537
6/6/1994,-0.00238
6/7/1994,-0.001341
6/8/1994,-0.002801
6/9/1994,0.002016
6/10/1994,0.001557
6/13/1994,0.001073
6/14/1994,0.007184
6/15/1994,-0.003623
6/16/1994,0.002501
6/17/1994,-0.007117
6/20/1994,-0.007084
6/21/1994,-0.008139
6/22/1994,0.003527
6/23/1994,-0.008001
6/24/1994,-0.014433
6/27/1994,0.010349
6/28/1994,-0.002629
6/29/1994,0.003819
6/30/1994,-0.007632
7/1/1994,0.00465
7/5/1994,0.000545
7/6/1994,-0.000367
7/7/1994,0.005086
7/8/1994,0.002182
7/11/1994,-0.00357
7/12/1994,0.000281
7/13/1994,0.002156
7/14/1994,0.010368
7/15/1994,0.001357
7/18/1994,0.002547
7/19/1994,-0.002826
7/20/1994,-0.005059
7/21/1994,0.002143
7/22/1994,0.00085
7/25/1994,0.002717
7/26/1994,-0.001458
7/27/1994,-0.001981
7/28/1994,0.003493
7/29/1994,0.009183
8/1/1994,0.006083
8/2/1994,0.000784
8/3/1994,0.00078
8/4/1994,-0.006192
8/5/1994,-0.00289
8/8/1994,0.002103
8/9/1994,0.000698
8/10/1994,0.005247
8/11/1994,-0.002992
8/12/1994,0.006885
8/15/1994,-0.000873
8/16/1994,0.008082
8/17/1994,0.000205
8/18/1994,-0.004349
8/19/1994,0.001205
8/22/1994,-0.002735
8/23/1994,0.005328
8/24/1994,0.008977
8/25/1994,-0.001823
8/26/1994,0.0127
8/29/1994,0.001755
8/30/1994,0.003356
8/31/1994,-0.001492
9/1/1994,-0.004653
9/2/1994,-0.004016
9/6/1994,0.001241
9/7/1994,-0.001708
9/8/1994,0.004809
9/9/1994,-0.010225
9/12/1994,-0.004091
9/13/1994,0.002974
9/14/1994,0.00278
9/15/1994,0.012573
9/16/1994,-0.006714
9/19/1994,-0.000637
9/20/1994,-0.015815
9/21/1994,-0.004086
9/22/1994,-0.000658
9/23/1994,-0.003171
9/26/1994,0.002935
9/27/1994,0.002857
9/28/1994,0.005838
9/29/1994,-0.005006
9/30/1994,0.000814
10/3/1994,-0.001915
10/4/1994,-0.015331
10/5/1994,-0.002147
10/6/1994,-0.002538
10/7/1994,0.006144
10/10/1994,0.008358
10/11/1994,0.014729
10/12/1994,-0.000625
10/13/1994,0.004832
10/14/1994,0.002824
10/17/1994,-0.000435
10/18/1994,-0.002419
10/19/1994,0.005512
10/20/1994,-0.007019
10/21/1994,-0.004195
10/24/1994,-0.008463
10/25/1994,0.0014
10/26/1994,0.002665
10/27/1994,0.006827
10/28/1994,0.017038
10/31/1994,-0.002411
11/1/1994,-0.008394
11/2/1994,-0.003901
11/3/1994,0.003211
11/4/1994,-0.011502
11/7/1994,0.001837
11/8/1994,0.006102
11/9/1994,-0.000556
11/10/1994,-0.002003
11/11/1994,-0.00404
11/14/1994,0.007961
11/15/1994,-0.002032
11/16/1994,0.001137
11/17/1994,-0.004136
11/18/1994,-0.004521
11/21/1994,-0.006922
11/22/1994,-0.018092
11/23/1994,0.000261
11/25/1994,0.005576
11/28/1994,0.004426
11/29/1994,0.002093
11/30/1994,-0.003055
12/1/1994,-0.010322
12/2/1994,0.009453
12/5/1994,0.000383
12/6/1994,-0.000141
12/7/1994,-0.004377
12/8/1994,-0.012818
12/9/1994,0.003876
12/12/1994,0.005557
12/13/1994,0.002095
12/14/1994,0.010591
12/15/1994,0.00129
12/16/1994,0.007064
12/19/1994,-0.00192
12/20/1994,-0.001472
12/21/1994,0.005845
12/22/1994,-0.000459
12/23/1994,0.001759
12/27/1994,0.005174
12/28/1994,-0.003812
12/29/1994,0.001429
12/30/1994,-0.004172
1/3/1995,-0.000461
1/4/1995,0.003595
1/5/1995,-0.0007
1/6/1995,0.001163
1/9/1995,0.000331
1/10/1995,0.002086
1/11/1995,-0.000143
1/12/1995,-0.000076
1/13/1995,0.009531
1/16/1995,0.007545
1/17/1995,0.00135
1/18/1995,-0.00097
1/19/1995,-0.005456
1/20/1995,-0.004795
1/23/1995,0.002181
1/24/1995,0.000438
1/25/1995,0.003396
1/26/1995,0.001524
1/27/1995,0.004742
1/30/1995,-0.003763
1/31/1995,0.004314
2/1/1995,0.000265
2/2/1995,0.004865
2/3/1995,0.012795
2/6/1995,0.005803
2/7/1995,-0.000884
2/8/1995,0.001088
2/9/1995,-0.001783
2/10/1995,0.00231
2/13/1995,0.00118
2/14/1995,0.001997
2/15/1995,0.004028
2/16/1995,0.00119
2/17/1995,-0.005901
2/21/1995,0.001048
2/22/1995,0.005038
2/23/1995,0.004299
2/24/1995,0.00235
2/27/1995,-0.008373
2/28/1995,0.007354
3/1/1995,-0.003155
3/2/1995,-0.001141
3/3/1995,0.00086
3/6/1995,0.000108
3/7/1995,-0.007096
3/8/1995,0.002206
3/9/1995,0.000638
3/10/1995,0.01345
3/13/1995,0.000654
3/14/1995,0.006261
3/15/1995,-0.001824
3/16/1995,0.007023
3/17/1995,0.000261
3/20/1995,0.001465
3/21/1995,-0.002637
3/22/1995,0.00142
3/23/1995,0.000527
3/24/1995,0.010055
3/27/1995,0.005063
3/28/1995,0.001492
3/29/1995,-0.0013
3/30/1995,-0.001887
3/31/1995,-0.003248
4/3/1995,0.002386
4/4/1995,0.006835
4/5/1995,0.001004
4/6/1995,0.001298
4/7/1995,0.00027
4/10/1995,0.001558
4/11/1995,-0.002969
4/12/1995,0.003568
4/13/1995,0.003826
4/17/1995,-0.005638
4/18/1995,-0.001903
4/19/1995,-0.000857
4/20/1995,0.001339
4/21/1995,0.005773
4/24/1995,0.008985
4/25/1995,-0.001318
4/26/1995,0.001231
4/27/1995,0.001836
4/28/1995,0.001897
5/1/1995,-0.000618
5/2/1995,0.001218
5/3/1995,0.011043
5/4/1995,0.000548
5/5/1995,-0.000745
5/8/1995,0.00753
5/9/1995,-0.000278
5/10/1995,0.001398
5/11/1995,0.001042
5/12/1995,0.001868
5/15/1995,0.004479
5/16/1995,0.000898
5/17/1995,-0.00221
5/18/1995,-0.014229
5/19/1995,-0.000094
5/22/1995,0.008628
5/23/1995,0.009696
5/24/1995,0.000044
5/25/1995,0.000106
5/26/1995,-0.00928
5/30/1995,-0.0002
5/31/1995,0.018528
6/1/1995,0.000396
6/2/1995,-0.001445
6/5/1995,0.006032
6/6/1995,-0.000152
6/7/1995,-0.004362
6/8/1995,-0.001406
6/9/1995,-0.008101
6/12/1995,0.005692
6/13/1995,0.009935
6/14/1995,0.000931
6/15/1995,0.00159
6/16/1995,0.004774
6/19/1995,0.01018
6/20/1995,-0.000353
6/21/1995,-0.001182
6/22/1995,0.01251
6/23/1995,-0.002539
6/26/1995,-0.009803
6/27/1995,-0.003224
6/28/1995,0.004633
6/29/1995,-0.00142
6/30/1995,0.001545
7/3/1995,0.004382
7/5/1995,0.000756
7/6/1995,0.012591
7/7/1995,0.004334
7/10/1995,0.001181
7/11/1995,-0.003751
7/12/1995,0.010817
7/13/1995,0.00012
7/14/1995,-0.001997
7/17/1995,0.005251
7/18/1995,-0.008014
7/19/1995,-0.013162
7/20/1995,0.005135
7/21/1995,-0.000353
7/24/1995,0.005941
7/25/1995,0.007748
7/26/1995,0.001196
7/27/1995,0.006215
7/28/1995,-0.003839
7/31/1995,-0.001636
8/1/1995,-0.004435
8/2/1995,-0.001303
8/3/1995,0.000026
8/4/1995,0.00096
8/7/1995,0.001988
8/8/1995,0.000602
8/9/1995,-0.000932
8/10/1995,-0.003299
8/11/1995,-0.004167
8/14/1995,0.00852
8/15/1995,-0.00175
8/16/1995,0.002741
8/17/1995,-0.001622
8/18/1995,0.000466
8/21/1995,-0.002022
8/22/1995,0.002691
8/23/1995,-0.004214
8/24/1995,0.000602
8/25/1995,0.004769
8/28/1995,-0.002242
8/29/1995,0.002204
8/30/1995,0.001926
8/31/1995,0.002074
9/1/1995,0.003293
9/5/1995,0.009582
9/6/1995,0.002157
9/7/1995,0.000208
9/8/1995,0.004189
9/11/1995,0.002546
9/12/1995,0.00387
9/13/1995,0.00496
9/14/1995,0.007826
9/15/1995,0.00002
9/18/1995,-0.000878
9/19/1995,0.002373
9/20/1995,0.004401
9/21/1995,-0.006587
9/22/1995,-0.00215
9/25/1995,0.000153
9/26/1995,-0.000361
9/27/1995,-0.00034
9/28/1995,0.008287
9/29/1995,-0.002269
10/2/1995,-0.00491
10/3/1995,0.001205
10/4/1995,-0.001192
10/5/1995,0.002366
10/6/1995,-0.000395
10/9/1995,-0.007191
10/10/1995,-0.001199
10/11/1995,0.003431
10/12/1995,0.006671
10/13/1995,0.002381
10/16/1995,-0.002227
10/17/1995,0.006021
10/18/1995,0.001595
10/19/1995,0.005364
10/20/1995,-0.005654
10/23/1995,-0.003626
10/24/1995,0.002318
10/25/1995,-0.007226
10/26/1995,-0.009235
10/27/1995,0.005189
10/30/1995,0.006106
10/31/1995,-0.003083
11/1/1995,0.005007
11/2/1995,0.009584
11/3/1995,0.001847
11/6/1995,-0.003592
11/7/1995,-0.003488
11/8/1995,0.009023
11/9/1995,0.0034
11/10/1995,-0.001302
11/13/1995,-0.00056
11/14/1995,-0.005195
11/15/1995,0.008324
11/16/1995,0.00561
11/17/1995,0.004172
11/20/1995,-0.004816
11/21/1995,0.005562
11/22/1995,-0.002768
11/24/1995,0.002765
11/27/1995,0.002005
11/28/1995,0.008476
11/29/1995,0.002591
11/30/1995,-0.003287
12/1/1995,0.002524
12/4/1995,0.011035
12/5/1995,0.006254
12/6/1995,0.004476
12/7/1995,-0.006415
12/8/1995,0.001977
12/11/1995,0.003377
12/12/1995,-0.001178
12/13/1995,0.004828
12/14/1995,-0.007467
12/15/1995,-0.001469
12/18/1995,-0.015174
12/19/1995,0.008768
12/20/1995,-0.009564
12/21/1995,0.006972
12/22/1995,0.002928
12/26/1995,0.003377
12/27/1995,0.000999
12/28/1995,-0.000613
12/29/1995,0.002431
1/2/1996,0.00838
1/3/1996,0.000983
1/4/1996,-0.005748
1/5/1996,-0.001653
1/8/1996,0.003135
1/9/1996,-0.015715
1/10/1996,-0.016617
1/11/1996,0.007216
1/12/1996,-0.001274
1/15/1996,-0.003527
1/16/1996,0.014193
1/17/1996,-0.00315
1/18/1996,0.003639
1/19/1996,0.005399
1/22/1996,0.002791
1/23/1996,-0.000548
1/24/1996,0.01139
1/25/1996,-0.004476
1/26/1996,0.007331
1/29/1996,0.004334
1/30/1996,0.009718
1/31/1996,0.009294
2/1/1996,0.004192
2/2/1996,-0.004183
2/5/1996,0.008804
2/6/1996,0.007666
2/7/1996,0.005973
2/8/1996,0.009368
2/9/1996,0.000511
2/12/1996,0.007644
2/13/1996,-0.000878
2/14/1996,-0.007436
2/15/1996,-0.005692
2/16/1996,-0.004957
2/20/1996,-0.011223
2/21/1996,0.011512
2/22/1996,0.01643
2/23/1996,0.000498
2/26/1996,-0.012957
2/27/1996,-0.004778
2/28/1996,-0.003914
2/29/1996,-0.006285
3/1/1996,0.005454
3/4/1996,0.010476
3/5/1996,0.008001
3/6/1996,-0.005618
3/7/1996,0.002588
3/8/1996,-0.030382
3/11/1996,0.010068
3/12/1996,-0.004777
3/13/1996,0.00327
3/14/1996,0.003638
3/15/1996,0.001101
3/18/1996,0.017223
3/19/1996,-0.001361
3/20/1996,-0.002742
3/21/1996,-0.0012
3/22/1996,0.002299
3/25/1996,-0.00095
3/26/1996,0.004421
3/27/1996,-0.006006
3/28/1996,0.000111
3/29/1996,-0.005377
4/1/1996,0.012819
4/2/1996,0.002339
4/3/1996,0.001097
4/4/1996,-0.000145
4/8/1996,-0.017263
4/9/1996,-0.003528
4/10/1996,-0.013601
4/11/1996,-0.003723
4/12/1996,0.009004
4/15/1996,0.00893
4/16/1996,0.004121
4/17/1996,-0.005103
4/18/1996,0.003631
4/19/1996,0.001873
4/22/1996,0.004792
4/23/1996,0.005456
4/24/1996,-0.002038
4/25/1996,0.004416
4/26/1996,0.000985
4/29/1996,0.00095
4/30/1996,0.000273
5/1/1996,0.000982
5/2/1996,-0.017008
5/3/1996,-0.002685
5/6/1996,-0.001487
5/7/1996,-0.003897
5/8/1996,0.010367
5/9/1996,0.001136
5/10/1996,0.010638
5/13/1996,0.014321
5/14/1996,0.006463
5/15/1996,-0.00034
5/16/1996,-0.000451
5/17/1996,0.00614
5/20/1996,0.006501
5/21/1996,-0.000476
5/22/1996,0.008314
5/23/1996,-0.003141
5/24/1996,0.003537
5/28/1996,-0.008858
5/29/1996,-0.006479
5/30/1996,0.005907
5/31/1996,-0.003856
6/3/1996,-0.002242
6/4/1996,0.007435
6/5/1996,0.009007
6/6/1996,-0.00749
6/7/1996,0.000042
6/10/1996,-0.00182
6/11/1996,-0.001509
6/12/1996,-0.002145
6/13/1996,-0.001359
6/14/1996,-0.003517
6/17/1996,-0.001026
6/18/1996,-0.005094
6/19/1996,0.000308
6/20/1996,0.000212
6/21/1996,0.007014
6/24/1996,0.003485
6/25/1996,-0.000964
6/26/1996,-0.005797
6/27/1996,0.006341
6/28/1996,0.003439
7/1/1996,0.007746
7/2/1996,-0.003197
7/3/1996,-0.00188
7/5/1996,-0.022161
7/8/1996,-0.007321
7/9/1996,0.003583
7/10/1996,0.001873
7/11/1996,-0.015848
7/12/1996,0.000612
7/15/1996,-0.025043
7/16/1996,-0.001604
7/17/1996,0.008468
7/18/1996,0.015164
7/19/1996,-0.007395
7/22/1996,-0.007563
7/23/1996,-0.012385
7/24/1996,0.001254
7/25/1996,0.007412
7/26/1996,0.007346
7/29/1996,-0.007823
7/30/1996,0.00657
7/31/1996,0.007742
8/1/1996,0.016443
8/2/1996,0.018709
8/5/1996,-0.002941
8/6/1996,0.003141
8/7/1996,0.00293
8/8/1996,-0.00182
8/9/1996,-0.002814
8/12/1996,0.007682
8/13/1996,-0.007923
8/14/1996,0.002778
8/15/1996,-0.000318
8/16/1996,0.005287
8/19/1996,0.002
8/20/1996,-0.001294
8/21/1996,-0.00077
8/22/1996,0.008337
8/23/1996,-0.005241
8/26/1996,-0.004641
8/27/1996,0.003652
8/28/1996,-0.001963
8/29/1996,-0.011258
8/30/1996,-0.007957
9/3/1996,0.004159
9/4/1996,0.001354
9/5/1996,-0.009591
9/6/1996,0.01055
9/9/1996,0.011894
9/10/1996,0.000339
9/11/1996,0.004948
9/12/1996,0.006268
9/13/1996,0.014286
9/16/1996,0.005359
9/17/1996,-0.001925
9/18/1996,-0.001601
9/19/1996,0.002234
9/20/1996,0.005499
9/23/1996,-0.000724
9/24/1996,-0.000921
9/25/1996,0.000533
9/26/1996,0.000462
9/27/1996,0.000046
9/30/1996,0.001808
10/1/1996,0.002271
10/2/1996,0.007309
10/3/1996,-0.001877
10/4/1996,0.012603
10/7/1996,0.002813
10/8/1996,-0.003816
10/9/1996,-0.005383
10/10/1996,-0.002917
10/11/1996,0.00851
10/14/1996,0.004801
10/15/1996,-0.001667
10/16/1996,0.002345
10/17/1996,0.004013
10/18/1996,0.004988
10/21/1996,-0.00115
10/22/1996,-0.004897
10/23/1996,0.000964
10/24/1996,-0.006714
10/25/1996,-0.002133
10/28/1996,-0.004728
10/29/1996,0.005981
10/30/1996,-0.000448
10/31/1996,0.006335
11/1/1996,-0.001942
11/4/1996,0.004569
11/5/1996,0.010536
11/6/1996,0.015196
11/7/1996,0.00417
11/8/1996,0.004574
11/11/1996,0.001399
11/12/1996,-0.002923
11/13/1996,0.002264
11/14/1996,0.006708
11/15/1996,0.002121
11/18/1996,-0.000919
11/19/1996,0.007496
11/20/1996,0.002335
11/21/1996,-0.001388
11/22/1996,0.007868
11/25/1996,0.011468
11/26/1996,-0.001502
11/27/1996,-0.00069
11/29/1996,0.002829
12/2/1996,-0.000577
12/3/1996,-0.011431
12/4/1996,-0.003407
12/5/1996,-0.00108
12/6/1996,-0.006604
12/9/1996,0.014249
12/10/1996,-0.003363
12/11/1996,-0.008645
12/12/1996,-0.015448
12/13/1996,-0.000818
12/16/1996,-0.010858
12/17/1996,0.007073
12/18/1996,0.007994
12/19/1996,0.019128
12/20/1996,0.004459
12/23/1996,-0.002688
12/24/1996,0.005454
12/26/1996,0.006622
12/27/1996,0.001493
12/30/1996,-0.003958
12/31/1996,-0.016762
1/2/1997,-0.005307
1/3/1997,0.014891
1/6/1997,-0.000903
1/7/1997,0.007812
1/8/1997,-0.005812
1/9/1997,0.008604
1/10/1997,0.005982
1/13/1997,0.000046
1/14/1997,0.012499
1/15/1997,-0.001711
1/16/1997,0.003003
1/17/1997,0.008003
1/20/1997,0.001374
1/21/1997,0.007097
1/22/1997,0.005128
1/23/1997,-0.011211
1/24/1997,-0.009174
1/27/1997,-0.006597
1/28/1997,-0.000207
1/29/1997,0.009966
1/30/1997,0.014854
1/31/1997,0.003232
2/3/1997,0.000347
2/4/1997,0.003488
2/5/1997,-0.013973
2/6/1997,0.002705
2/7/1997,0.011991
2/10/1997,-0.005542
2/11/1997,0.006103
2/12/1997,0.016614
2/13/1997,0.010983
2/14/1997,-0.003426
2/18/1997,0.009998
2/19/1997,-0.004696
2/20/1997,-0.011999
2/21/1997,-0.001428
2/24/1997,0.010878
2/25/1997,0.002253
2/26/1997,-0.007917
2/27/1997,-0.013191
2/28/1997,-0.004736
3/3/1997,0.005561
3/4/1997,-0.005593
3/5/1997,0.014261
3/6/1997,-0.004044
3/7/1997,0.008142
3/10/1997,0.010683
3/11/1997,-0.002682
3/12/1997,-0.00825
3/13/1997,-0.017862
3/14/1997,0.004449
3/17/1997,0.0028
3/18/1997,-0.00769
3/19/1997,-0.004949
3/20/1997,-0.003879
3/21/1997,0.001831
3/24/1997,0.008914
3/25/1997,-0.001976
3/26/1997,0.001856
3/27/1997,-0.021433
3/31/1997,-0.02176
4/1/1997,0.003666
4/2/1997,-0.012533
4/3/1997,0.000373
4/4/1997,0.010721
4/7/1997,0.005906
4/8/1997,0.005261
4/9/1997,-0.007438
4/10/1997,-0.003202
4/11/1997,-0.027126
4/14/1997,0.008161
4/15/1997,0.014768
4/16/1997,0.01182
4/17/1997,-0.002111
4/18/1997,0.005845
4/21/1997,-0.007731
4/22/1997,0.018836
4/23/1997,-0.001112
4/24/1997,-0.003142
4/25/1997,-0.007681
4/28/1997,0.010222
4/29/1997,0.027136
